id	task	Y.1	ChoiceSet.1	Wetland.1	Payment.1	Covercrop.1	NuMgt.1	Y.2	ChoiceSet.2	Wetland.2	Payment.2	Covercrop.2	NuMgt.2	Choice	income	areaf	demPrez16	dem_2018	unemploy	costlive	hrwage	taxcost	cashrent	crp2018	landvalu	impstrea	implakes	impwetl	imptotal	childcar	foodcost	healthc	housecos	othercos	convCS	corn
6948020508	7	0	2	0	150	1	0	1	2	0	0	0	0	2	4	4	0	1	3.7	44212	14.17	415	150	170	5078	0	0	0	0	224	777	417	698	431	1	1
6948020508	8	0	2	1	200	0	0	1	2	0	0	0	0	2	4	4	0	1	3.7	44212	14.17	415	150	170	5078	0	0	0	0	224	777	417	698	431	1	1
6948018409	1	0	2	1	600	1	1	1	2	0	0	0	0	2	NA	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6948018409	2	1	2	0	50	1	0	0	2	0	0	0	0	1	NA	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6948018409	3	0	2	1	650	0	0	1	2	0	0	0	0	2	NA	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6948018409	4	1	2	0	25	0	1	0	2	0	0	0	0	1	NA	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6948018409	5	0	2	1	500	1	1	1	2	0	0	0	0	2	NA	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6948018409	6	1	2	0	450	0	1	0	2	0	0	0	0	1	NA	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6948018409	7	0	2	0	150	1	0	1	2	0	0	0	0	2	NA	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6948018409	8	0	2	1	200	0	0	1	2	0	0	0	0	2	NA	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6948016142	1	0	2	1	600	1	1	1	2	0	0	0	0	2	4	1	0	1	4.5	44271	14.19	417	215	213	6510	207.9	700	0	24	189	749	417	698	423	NA	NA
6948016142	2	1	2	0	50	1	0	0	2	0	0	0	0	1	4	1	0	1	4.5	44271	14.19	417	215	213	6510	207.9	700	0	24	189	749	417	698	423	NA	NA
6948016142	3	0	2	1	650	0	0	1	2	0	0	0	0	2	4	1	0	1	4.5	44271	14.19	417	215	213	6510	207.9	700	0	24	189	749	417	698	423	NA	NA
6948016142	4	1	2	0	25	0	1	0	2	0	0	0	0	1	4	1	0	1	4.5	44271	14.19	417	215	213	6510	207.9	700	0	24	189	749	417	698	423	NA	NA
6948016142	5	0	2	1	500	1	1	1	2	0	0	0	0	2	4	1	0	1	4.5	44271	14.19	417	215	213	6510	207.9	700	0	24	189	749	417	698	423	NA	NA
6948016142	6	0	2	0	450	0	1	1	2	0	0	0	0	2	4	1	0	1	4.5	44271	14.19	417	215	213	6510	207.9	700	0	24	189	749	417	698	423	NA	NA
6948016142	7	0	2	0	150	1	0	1	2	0	0	0	0	2	4	1	0	1	4.5	44271	14.19	417	215	213	6510	207.9	700	0	24	189	749	417	698	423	NA	NA
6948016142	8	0	2	1	200	0	0	1	2	0	0	0	0	2	4	1	0	1	4.5	44271	14.19	417	215	213	6510	207.9	700	0	24	189	749	417	698	423	NA	NA
6948013471	1	NA	2	1	600	1	1	NA	2	0	0	0	0	NA	NA	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6948013471	2	NA	2	0	50	1	0	NA	2	0	0	0	0	NA	NA	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6948013471	3	NA	2	1	650	0	0	NA	2	0	0	0	0	NA	NA	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6948013471	4	NA	2	0	25	0	1	NA	2	0	0	0	0	NA	NA	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6948013471	5	NA	2	1	500	1	1	NA	2	0	0	0	0	NA	NA	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6948013471	6	NA	2	0	450	0	1	NA	2	0	0	0	0	NA	NA	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6948013471	7	NA	2	0	150	1	0	NA	2	0	0	0	0	NA	NA	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6948013471	8	NA	2	1	200	0	0	NA	2	0	0	0	0	NA	NA	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6948011547	1	1	2	1	600	1	1	0	2	0	0	0	0	1	5	2	0	0	4.6	46138	14.79	464	225	177	6435	0	0	83.99	2	198	775	417	698	431	1	1
6948011547	2	0	2	0	50	1	0	1	2	0	0	0	0	2	5	2	0	0	4.6	46138	14.79	464	225	177	6435	0	0	83.99	2	198	775	417	698	431	1	1
6948011547	3	1	2	1	650	0	0	0	2	0	0	0	0	1	5	2	0	0	4.6	46138	14.79	464	225	177	6435	0	0	83.99	2	198	775	417	698	431	1	1
6948011547	4	1	2	0	25	0	1	0	2	0	0	0	0	1	5	2	0	0	4.6	46138	14.79	464	225	177	6435	0	0	83.99	2	198	775	417	698	431	1	1
6948011547	5	1	2	1	500	1	1	0	2	0	0	0	0	1	5	2	0	0	4.6	46138	14.79	464	225	177	6435	0	0	83.99	2	198	775	417	698	431	1	1
6948011547	6	1	2	0	450	0	1	0	2	0	0	0	0	1	5	2	0	0	4.6	46138	14.79	464	225	177	6435	0	0	83.99	2	198	775	417	698	431	1	1
6948011547	7	1	2	0	150	1	0	0	2	0	0	0	0	1	5	2	0	0	4.6	46138	14.79	464	225	177	6435	0	0	83.99	2	198	775	417	698	431	1	1
6948011547	8	1	2	1	200	0	0	0	2	0	0	0	0	1	5	2	0	0	4.6	46138	14.79	464	225	177	6435	0	0	83.99	2	198	775	417	698	431	1	1
6948008993	1	1	2	1	600	1	1	0	2	0	0	0	0	1	4	2	0	1	3.4	53133	17.03	629	220	250	6085	0	0	0	0	377	749	417	812	456	0	0
6948008993	2	0	2	0	50	1	0	1	2	0	0	0	0	2	4	2	0	1	3.4	53133	17.03	629	220	250	6085	0	0	0	0	377	749	417	812	456	0	0
6948008993	3	1	2	1	650	0	0	0	2	0	0	0	0	1	4	2	0	1	3.4	53133	17.03	629	220	250	6085	0	0	0	0	377	749	417	812	456	0	0
6948008993	4	1	2	0	25	0	1	0	2	0	0	0	0	1	4	2	0	1	3.4	53133	17.03	629	220	250	6085	0	0	0	0	377	749	417	812	456	0	0
6948008993	5	1	2	1	500	1	1	0	2	0	0	0	0	1	4	2	0	1	3.4	53133	17.03	629	220	250	6085	0	0	0	0	377	749	417	812	456	0	0
6948008993	6	1	2	0	450	0	1	0	2	0	0	0	0	1	4	2	0	1	3.4	53133	17.03	629	220	250	6085	0	0	0	0	377	749	417	812	456	0	0
6948008993	7	1	2	0	150	1	0	0	2	0	0	0	0	1	4	2	0	1	3.4	53133	17.03	629	220	250	6085	0	0	0	0	377	749	417	812	456	0	0
6948008993	8	1	2	1	200	0	0	0	2	0	0	0	0	1	4	2	0	1	3.4	53133	17.03	629	220	250	6085	0	0	0	0	377	749	417	812	456	0	0
6947769197	1	1	2	1	600	1	1	0	2	0	0	0	0	1	5	3	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6947769197	2	1	2	0	50	1	0	0	2	0	0	0	0	1	5	3	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6947769197	3	1	2	1	650	0	0	0	2	0	0	0	0	1	5	3	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6947769197	4	1	2	0	25	0	1	0	2	0	0	0	0	1	5	3	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6947769197	5	1	2	1	500	1	1	0	2	0	0	0	0	1	5	3	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6947769197	6	1	2	0	450	0	1	0	2	0	0	0	0	1	5	3	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6947769197	7	1	2	0	150	1	0	0	2	0	0	0	0	1	5	3	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6947769197	8	1	2	1	200	0	0	0	2	0	0	0	0	1	5	3	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	0	0
6947767101	1	1	2	1	600	1	1	0	2	0	0	0	0	1	6	2	0	1	3	47201	15.13	478	215	232	7565	344.4	5253	0	42	237	746	417	874	474	1	1
6947767101	2	1	2	0	50	1	0	0	2	0	0	0	0	1	6	2	0	1	3	47201	15.13	478	215	232	7565	344.4	5253	0	42	237	746	417	874	474	1	1
6947767101	3	1	2	1	650	0	0	0	2	0	0	0	0	1	6	2	0	1	3	47201	15.13	478	215	232	7565	344.4	5253	0	42	237	746	417	874	474	1	1
6947767101	4	1	2	0	25	0	1	0	2	0	0	0	0	1	6	2	0	1	3	47201	15.13	478	215	232	7565	344.4	5253	0	42	237	746	417	874	474	1	1
6947767101	5	1	2	1	500	1	1	0	2	0	0	0	0	1	6	2	0	1	3	47201	15.13	478	215	232	7565	344.4	5253	0	42	237	746	417	874	474	1	1
6947767101	6	1	2	0	450	0	1	0	2	0	0	0	0	1	6	2	0	1	3	47201	15.13	478	215	232	7565	344.4	5253	0	42	237	746	417	874	474	1	1
6947767101	7	1	2	0	150	1	0	0	2	0	0	0	0	1	6	2	0	1	3	47201	15.13	478	215	232	7565	344.4	5253	0	42	237	746	417	874	474	1	1
6947767101	8	1	2	1	200	0	0	0	2	0	0	0	0	1	6	2	0	1	3	47201	15.13	478	215	232	7565	344.4	5253	0	42	237	746	417	874	474	1	1
6947766117	1	0	2	1	600	1	1	1	2	0	0	0	0	2	5	2	0	0	4.4	45400	14.55	445	209	219	6585	136.2	199	0	12	203	784	417	698	433	1	1
6947766117	2	0	2	0	50	1	0	1	2	0	0	0	0	2	5	2	0	0	4.4	45400	14.55	445	209	219	6585	136.2	199	0	12	203	784	417	698	433	1	1
6947766117	3	0	2	1	650	0	0	1	2	0	0	0	0	2	5	2	0	0	4.4	45400	14.55	445	209	219	6585	136.2	199	0	12	203	784	417	698	433	1	1
6947766117	4	0	2	0	25	0	1	1	2	0	0	0	0	2	5	2	0	0	4.4	45400	14.55	445	209	219	6585	136.2	199	0	12	203	784	417	698	433	1	1
6947766117	5	0	2	1	500	1	1	1	2	0	0	0	0	2	5	2	0	0	4.4	45400	14.55	445	209	219	6585	136.2	199	0	12	203	784	417	698	433	1	1
6947766117	6	0	2	0	450	0	1	1	2	0	0	0	0	2	5	2	0	0	4.4	45400	14.55	445	209	219	6585	136.2	199	0	12	203	784	417	698	433	1	1
6947766117	7	0	2	0	150	1	0	1	2	0	0	0	0	2	5	2	0	0	4.4	45400	14.55	445	209	219	6585	136.2	199	0	12	203	784	417	698	433	1	1
6947766117	8	0	2	1	200	0	0	1	2	0	0	0	0	2	5	2	0	0	4.4	45400	14.55	445	209	219	6585	136.2	199	0	12	203	784	417	698	433	1	1
6947764954	1	1	2	1	600	1	1	0	2	0	0	0	0	1	5	2	0	1	3.6	44917	14.4	433	167	170	4453	341.6	4	0	36	215	787	417	698	434	0	1
6947764954	2	1	2	0	50	1	0	0	2	0	0	0	0	1	5	2	0	1	3.6	44917	14.4	433	167	170	4453	341.6	4	0	36	215	787	417	698	434	0	1
6947764954	3	1	2	1	650	0	0	0	2	0	0	0	0	1	5	2	0	1	3.6	44917	14.4	433	167	170	4453	341.6	4	0	36	215	787	417	698	434	0	1
6947764954	4	1	2	0	25	0	1	0	2	0	0	0	0	1	5	2	0	1	3.6	44917	14.4	433	167	170	4453	341.6	4	0	36	215	787	417	698	434	0	1
6947764954	5	1	2	1	500	1	1	0	2	0	0	0	0	1	5	2	0	1	3.6	44917	14.4	433	167	170	4453	341.6	4	0	36	215	787	417	698	434	0	1
6947764954	6	1	2	0	450	0	1	0	2	0	0	0	0	1	5	2	0	1	3.6	44917	14.4	433	167	170	4453	341.6	4	0	36	215	787	417	698	434	0	1
6947764954	7	1	2	0	150	1	0	0	2	0	0	0	0	1	5	2	0	1	3.6	44917	14.4	433	167	170	4453	341.6	4	0	36	215	787	417	698	434	0	1
6947764954	8	1	2	1	200	0	0	0	2	0	0	0	0	1	5	2	0	1	3.6	44917	14.4	433	167	170	4453	341.6	4	0	36	215	787	417	698	434	0	1
6947763940	1	1	2	1	600	1	1	0	2	0	0	0	0	1	6	2	0	1	3.6	44597	14.29	425	183	183	5444	303.4	977	7.81	22	190	775	417	698	430	1	1
6947763940	2	1	2	0	50	1	0	0	2	0	0	0	0	1	6	2	0	1	3.6	44597	14.29	425	183	183	5444	303.4	977	7.81	22	190	775	417	698	430	1	1
6947763940	3	1	2	1	650	0	0	0	2	0	0	0	0	1	6	2	0	1	3.6	44597	14.29	425	183	183	5444	303.4	977	7.81	22	190	775	417	698	430	1	1
6947763940	4	1	2	0	25	0	1	0	2	0	0	0	0	1	6	2	0	1	3.6	44597	14.29	425	183	183	5444	303.4	977	7.81	22	190	775	417	698	430	1	1
6947763940	5	1	2	1	500	1	1	0	2	0	0	0	0	1	6	2	0	1	3.6	44597	14.29	425	183	183	5444	303.4	977	7.81	22	190	775	417	698	430	1	1
6947763940	6	1	2	0	450	0	1	0	2	0	0	0	0	1	6	2	0	1	3.6	44597	14.29	425	183	183	5444	303.4	977	7.81	22	190	775	417	698	430	1	1
6947763940	7	1	2	0	150	1	0	0	2	0	0	0	0	1	6	2	0	1	3.6	44597	14.29	425	183	183	5444	303.4	977	7.81	22	190	775	417	698	430	1	1
6947763940	8	1	2	1	200	0	0	0	2	0	0	0	0	1	6	2	0	1	3.6	44597	14.29	425	183	183	5444	303.4	977	7.81	22	190	775	417	698	430	1	1
6947763117	1	NA	2	1	600	1	1	NA	2	0	0	0	0	NA	NA	NA	0	0	3.7	49421	15.84	546	237	226	6446	188.5	3302	0	32	219	762	417	711	431	1	1
6947763117	2	NA	2	0	50	1	0	NA	2	0	0	0	0	NA	NA	NA	0	0	3.7	49421	15.84	546	237	226	6446	188.5	3302	0	32	219	762	417	711	431	1	1
6947763117	3	NA	2	1	650	0	0	NA	2	0	0	0	0	NA	NA	NA	0	0	3.7	49421	15.84	546	237	226	6446	188.5	3302	0	32	219	762	417	711	431	1	1
6947763117	4	NA	2	0	25	0	1	NA	2	0	0	0	0	NA	NA	NA	0	0	3.7	49421	15.84	546	237	226	6446	188.5	3302	0	32	219	762	417	711	431	1	1
6947763117	5	NA	2	1	500	1	1	NA	2	0	0	0	0	NA	NA	NA	0	0	3.7	49421	15.84	546	237	226	6446	188.5	3302	0	32	219	762	417	711	431	1	1
6947763117	6	NA	2	0	450	0	1	NA	2	0	0	0	0	NA	NA	NA	0	0	3.7	49421	15.84	546	237	226	6446	188.5	3302	0	32	219	762	417	711	431	1	1
6947763117	7	NA	2	0	150	1	0	NA	2	0	0	0	0	NA	NA	NA	0	0	3.7	49421	15.84	546	237	226	6446	188.5	3302	0	32	219	762	417	711	431	1	1
6947763117	8	NA	2	1	200	0	0	NA	2	0	0	0	0	NA	NA	NA	0	0	3.7	49421	15.84	546	237	226	6446	188.5	3302	0	32	219	762	417	711	431	1	1
6947762340	1	0	2	1	600	1	1	1	2	0	0	0	0	2	4	2	0	0	3.7	49421	15.84	546	237	226	6446	188.5	3302	0	32	219	762	417	711	431	1	1
6947762340	2	0	2	0	50	1	0	1	2	0	0	0	0	2	4	2	0	0	3.7	49421	15.84	546	237	226	6446	188.5	3302	0	32	219	762	417	711	431	1	1
6947762340	3	0	2	1	650	0	0	1	2	0	0	0	0	2	4	2	0	0	3.7	49421	15.84	546	237	226	6446	188.5	3302	0	32	219	762	417	711	431	1	1
6947762340	4	0	2	0	25	0	1	1	2	0	0	0	0	2	4	2	0	0	3.7	49421	15.84	546	237	226	6446	188.5	3302	0	32	219	762	417	711	431	1	1
6947762340	5	0	2	1	500	1	1	1	2	0	0	0	0	2	4	2	0	0	3.7	49421	15.84	546	237	226	6446	188.5	3302	0	32	219	762	417	711	431	1	1
6947762340	6	0	2	0	450	0	1	1	2	0	0	0	0	2	4	2	0	0	3.7	49421	15.84	546	237	226	6446	188.5	3302	0	32	219	762	417	711	431	1	1
6947762340	7	0	2	0	150	1	0	1	2	0	0	0	0	2	4	2	0	0	3.7	49421	15.84	546	237	226	6446	188.5	3302	0	32	219	762	417	711	431	1	1
6947762340	8	0	2	1	200	0	0	1	2	0	0	0	0	2	4	2	0	0	3.7	49421	15.84	546	237	226	6446	188.5	3302	0	32	219	762	417	711	431	1	1
6947730214	1	0	2	1	600	1	1	1	2	0	0	0	0	2	4	1	0	0	3.7	44252	14.18	417	234	222	7050	159	2503	0	18	199	758	417	698	426	0	0
6947730214	2	0	2	0	50	1	0	1	2	0	0	0	0	2	4	1	0	0	3.7	44252	14.18	417	234	222	7050	159	2503	0	18	199	758	417	698	426	0	0
6947730214	3	0	2	1	650	0	0	1	2	0	0	0	0	2	4	1	0	0	3.7	44252	14.18	417	234	222	7050	159	2503	0	18	199	758	417	698	426	0	0
6947730214	4	0	2	0	25	0	1	1	2	0	0	0	0	2	4	1	0	0	3.7	44252	14.18	417	234	222	7050	159	2503	0	18	199	758	417	698	426	0	0
6947730214	5	1	2	1	500	1	1	0	2	0	0	0	0	1	4	1	0	0	3.7	44252	14.18	417	234	222	7050	159	2503	0	18	199	758	417	698	426	0	0
6947730214	6	0	2	0	450	0	1	1	2	0	0	0	0	2	4	1	0	0	3.7	44252	14.18	417	234	222	7050	159	2503	0	18	199	758	417	698	426	0	0
6947730214	7	0	2	0	150	1	0	1	2	0	0	0	0	2	4	1	0	0	3.7	44252	14.18	417	234	222	7050	159	2503	0	18	199	758	417	698	426	0	0
6947730214	8	0	2	1	200	0	0	1	2	0	0	0	0	2	4	1	0	0	3.7	44252	14.18	417	234	222	7050	159	2503	0	18	199	758	417	698	426	0	0
6947728905	1	0	2	1	600	1	1	1	2	0	0	0	0	2	4	3	0	1	3.2	45433	14.56	444	141	143	3631	121.5	21030	20.19	37	214	758	417	724	433	0	1
6947728905	2	0	2	0	50	1	0	1	2	0	0	0	0	2	4	3	0	1	3.2	45433	14.56	444	141	143	3631	121.5	21030	20.19	37	214	758	417	724	433	0	1
6947728905	3	0	2	1	650	0	0	1	2	0	0	0	0	2	4	3	0	1	3.2	45433	14.56	444	141	143	3631	121.5	21030	20.19	37	214	758	417	724	433	0	1
6947728905	4	0	2	0	25	0	1	1	2	0	0	0	0	2	4	3	0	1	3.2	45433	14.56	444	141	143	3631	121.5	21030	20.19	37	214	758	417	724	433	0	1
6947728905	5	0	2	1	500	1	1	1	2	0	0	0	0	2	4	3	0	1	3.2	45433	14.56	444	141	143	3631	121.5	21030	20.19	37	214	758	417	724	433	0	1
6947728905	6	0	2	0	450	0	1	1	2	0	0	0	0	2	4	3	0	1	3.2	45433	14.56	444	141	143	3631	121.5	21030	20.19	37	214	758	417	724	433	0	1
6947728905	7	0	2	0	150	1	0	1	2	0	0	0	0	2	4	3	0	1	3.2	45433	14.56	444	141	143	3631	121.5	21030	20.19	37	214	758	417	724	433	0	1
6947728905	8	1	2	1	200	0	0	0	2	0	0	0	0	1	4	3	0	1	3.2	45433	14.56	444	141	143	3631	121.5	21030	20.19	37	214	758	417	724	433	0	1
6947727383	1	0	2	1	600	1	1	1	2	0	0	0	0	2	4	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	1	1
6947727383	2	0	2	0	50	1	0	1	2	0	0	0	0	2	4	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	1	1
6947727383	3	0	2	1	650	0	0	1	2	0	0	0	0	2	4	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	1	1
6947727383	4	0	2	0	25	0	1	1	2	0	0	0	0	2	4	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	1	1
6947727383	5	0	2	1	500	1	1	1	2	0	0	0	0	2	4	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	1	1
6947727383	6	1	2	0	450	0	1	0	2	0	0	0	0	1	4	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	1	1
6947727383	7	0	2	0	150	1	0	1	2	0	0	0	0	2	4	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	1	1
6947727383	8	0	2	1	200	0	0	1	2	0	0	0	0	2	4	2	0	0	3.8	43375	13.9	394	207	197	6875	229.6	2004	0	20	233	756	417	698	425	1	1
6947725489	1	1	2	1	600	1	1	0	2	0	0	0	0	1	5	2	0	1	4.7	45944	14.73	459	217	219	6966	243.6	0	0	31	224	770	417	698	429	1	1
6947725489	2	1	2	0	50	1	0	0	2	0	0	0	0	1	5	2	0	1	4.7	45944	14.73	459	217	219	6966	243.6	0	0	31	224	770	417	698	429	1	1
6947725489	3	1	2	1	650	0	0	0	2	0	0	0	0	1	5	2	0	1	4.7	45944	14.73	459	217	219	6966	243.6	0	0	31	224	770	417	698	429	1	1
6947725489	4	1	2	0	25	0	1	0	2	0	0	0	0	1	5	2	0	1	4.7	45944	14.73	459	217	219	6966	243.6	0	0	31	224	770	417	698	429	1	1
6947725489	5	1	2	1	500	1	1	0	2	0	0	0	0	1	5	2	0	1	4.7	45944	14.73	459	217	219	6966	243.6	0	0	31	224	770	417	698	429	1	1
6947725489	6	1	2	0	450	0	1	0	2	0	0	0	0	1	5	2	0	1	4.7	45944	14.73	459	217	219	6966	243.6	0	0	31	224	770	417	698	429	1	1
6947725489	7	1	2	0	150	1	0	0	2	0	0	0	0	1	5	2	0	1	4.7	45944	14.73	459	217	219	6966	243.6	0	0	31	224	770	417	698	429	1	1
6947725489	8	1	2	1	200	0	0	0	2	0	0	0	0	1	5	2	0	1	4.7	45944	14.73	459	217	219	6966	243.6	0	0	31	224	770	417	698	429	1	1
6947722323	1	1	2	1	600	1	1	0	2	0	0	0	0	1	3	3	0	1	3.6	44917	14.4	433	167	170	4453	341.6	4	0	36	215	787	417	698	434	1	1
6947722323	2	1	2	0	50	1	0	0	2	0	0	0	0	1	3	3	0	1	3.6	44917	14.4	433	167	170	4453	341.6	4	0	36	215	787	417	698	434	1	1
6947722323	3	1	2	1	650	0	0	0	2	0	0	0	0	1	3	3	0	1	3.6	44917	14.4	433	167	170	4453	341.6	4	0	36	215	787	417	698	434	1	1
6947722323	4	1	2	0	25	0	1	0	2	0	0	0	0	1	3	3	0	1	3.6	44917	14.4	433	167	170	4453	341.6	4	0	36	215	787	417	698	434	1	1
6947722323	5	1	2	1	500	1	1	0	2	0	0	0	0	1	3	3	0	1	3.6	44917	14.4	433	167	170	4453	341.6	4	0	36	215	787	417	698	434	1	1
6947722323	6	1	2	0	450	0	1	0	2	0	0	0	0	1	3	3	0	1	3.6	44917	14.4	433	167	170	4453	341.6	4	0	36	215	787	417	698	434	1	1
6947722323	7	1	2	0	150	1	0	0	2	0	0	0	0	1	3	3	0	1	3.6	44917	14.4	433	167	170	4453	341.6	4	0	36	215	787	417	698	434	1	1
6947722323	8	1	2	1	200	0	0	0	2	0	0	0	0	1	3	3	0	1	3.6	44917	14.4	433	167	170	4453	341.6	4	0	36	215	787	417	698	434	1	1
6947720880	1	0	2	1	600	1	1	1	2	0	0	0	0	2	3	2	0	0	3.9	44509	14.27	423	197	187	6552	254.2	54	0	19	199	764	417	698	427	1	1
6947720880	2	1	2	0	50	1	0	0	2	0	0	0	0	1	3	2	0	0	3.9	44509	14.27	423	197	187	6552	254.2	54	0	19	199	764	417	698	427	1	1
6947720880	3	1	2	1	650	0	0	0	2	0	0	0	0	1	3	2	0	0	3.9	44509	14.27	423	197	187	6552	254.2	54	0	19	199	764	417	698	427	1	1
6947720880	4	0	2	0	25	0	1	1	2	0	0	0	0	2	3	2	0	0	3.9	44509	14.27	423	197	187	6552	254.2	54	0	19	199	764	417	698	427	1	1
6947720880	5	0	2	1	500	1	1	1	2	0	0	0	0	2	3	2	0	0	3.9	44509	14.27	423	197	187	6552	254.2	54	0	19	199	764	417	698	427	1	1
6947720880	6	1	2	0	450	0	1	0	2	0	0	0	0	1	3	2	0	0	3.9	44509	14.27	423	197	187	6552	254.2	54	0	19	199	764	417	698	427	1	1
6947720880	7	1	2	0	150	1	0	0	2	0	0	0	0	1	3	2	0	0	3.9	44509	14.27	423	197	187	6552	254.2	54	0	19	199	764	417	698	427	1	1
6947720880	8	1	2	1	200	0	0	0	2	0	0	0	0	1	3	2	0	0	3.9	44509	14.27	423	197	187	6552	254.2	54	0	19	199	764	417	698	427	1	1
6947718708	1	1	2	1	600	1	1	0	2	0	0	0	0	1	4	NA	0	0	3.7	44252	14.18	417	234	222	7050	159	2503	0	18	199	758	417	698	426	0	1
6947718708	2	0	2	0	50	1	0	1	2	0	0	0	0	2	4	NA	0	0	3.7	44252	14.18	417	234	222	7050	159	2503	0	18	199	758	417	698	426	0	1
6947718708	3	1	2	1	650	0	0	0	2	0	0	0	0	1	4	NA	0	0	3.7	44252	14.18	417	234	222	7050	159	2503	0	18	199	758	417	698	426	0	1
6947718708	4	0	2	0	25	0	1	1	2	0	0	0	0	2	4	NA	0	0	3.7	44252	14.18	417	234	222	7050	159	2503	0	18	199	758	417	698	426	0	1
6947718708	5	1	2	1	500	1	1	0	2	0	0	0	0	1	4	NA	0	0	3.7	44252	14.18	417	234	222	7050	159	2503	0	18	199	758	417	698	426	0	1
6947718708	6	1	2	0	450	0	1	0	2	0	0	0	0	1	4	NA	0	0	3.7	44252	14.18	417	234	222	7050	159	2503	0	18	199	758	417	698	426	0	1
6947718708	7	0	2	0	150	1	0	1	2	0	0	0	0	2	4	NA	0	0	3.7	44252	14.18	417	234	222	7050	159	2503	0	18	199	758	417	698	426	0	1
6947718708	8	0	2	1	200	0	0	1	2	0	0	0	0	2	4	NA	0	0	3.7	44252	14.18	417	234	222	7050	159	2503	0	18	199	758	417	698	426	0	1
6947716268	1	1	2	1	600	1	1	0	2	0	0	0	0	1	1	2	0	0	3.3	46153	14.79	459	119	129	3410	4.4	10017	11.03	16	220	748	417	764	442	1	1
6947716268	2	1	2	0	50	1	0	0	2	0	0	0	0	1	1	2	0	0	3.3	46153	14.79	459	119	129	3410	4.4	10017	11.03	16	220	748	417	764	442	1	1
6947716268	3	1	2	1	650	0	0	0	2	0	0	0	0	1	1	2	0	0	3.3	46153	14.79	459	119	129	3410	4.4	10017	11.03	16	220	748	417	764	442	1	1
6947716268	4	1	2	0	25	0	1	0	2	0	0	0	0	1	1	2	0	0	3.3	46153	14.79	459	119	129	3410	4.4	10017	11.03	16	220	748	417	764	442	1	1
6947716268	5	1	2	1	500	1	1	0	2	0	0	0	0	1	1	2	0	0	3.3	46153	14.79	459	119	129	3410	4.4	10017	11.03	16	220	748	417	764	442	1	1
6947716268	6	1	2	0	450	0	1	0	2	0	0	0	0	1	1	2	0	0	3.3	46153	14.79	459	119	129	3410	4.4	10017	11.03	16	220	748	417	764	442	1	1
