id,Y,ChoiceSet,alti,task,Wetland,Payment,Covercrop,NuMgt,income,areaf,dem_2018,unemploy,taxcost,crp2018,implakes,income_6,income_3,income_1,income_4,income_2,income_NA,income_5,income_7,areaf_3,areaf_1,areaf_2,areaf_4,areaf_NA,areaf_5,dfl08to18,dflmean,INCOMB23
6948068890,0,2,2,2,0,0,0,0,2,1,0,3.7,417,222,2503,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.431475543,0.401784945,1
6948068890,1,2,1,3,1,650,0,0,2,1,0,3.7,417,222,2503,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.431475543,0.401784945,1
6948068890,0,2,2,3,0,0,0,0,2,1,0,3.7,417,222,2503,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.431475543,0.401784945,1
6948068890,1,2,1,4,0,25,0,1,2,1,0,3.7,417,222,2503,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.431475543,0.401784945,1
6948068890,0,2,2,4,0,0,0,0,2,1,0,3.7,417,222,2503,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.431475543,0.401784945,1
6948068890,1,2,1,5,1,500,1,1,2,1,0,3.7,417,222,2503,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.431475543,0.401784945,1
6948068890,0,2,2,5,0,0,0,0,2,1,0,3.7,417,222,2503,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.431475543,0.401784945,1
6948068890,1,2,1,6,0,450,0,1,2,1,0,3.7,417,222,2503,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.431475543,0.401784945,1
6948068890,0,2,2,6,0,0,0,0,2,1,0,3.7,417,222,2503,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.431475543,0.401784945,1
6948068890,1,2,1,7,0,150,1,0,2,1,0,3.7,417,222,2503,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.431475543,0.401784945,1
6948068890,0,2,2,7,0,0,0,0,2,1,0,3.7,417,222,2503,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.431475543,0.401784945,1
6948068890,1,2,1,8,1,200,0,0,2,1,0,3.7,417,222,2503,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.431475543,0.401784945,1
6948068890,0,2,2,8,0,0,0,0,2,1,0,3.7,417,222,2503,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.431475543,0.401784945,1
6948067454,1,2,1,1,1,600,1,1,4,4,1,4.7,459,219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.537740966,0.507963557,0
6948067454,0,2,2,1,0,0,0,0,4,4,1,4.7,459,219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.537740966,0.507963557,0
6948067454,0,2,1,2,0,50,1,0,4,4,1,4.7,459,219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.537740966,0.507963557,0
6948067454,1,2,2,2,0,0,0,0,4,4,1,4.7,459,219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.537740966,0.507963557,0
6948067454,1,2,1,3,1,650,0,0,4,4,1,4.7,459,219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.537740966,0.507963557,0
6948067454,0,2,2,3,0,0,0,0,4,4,1,4.7,459,219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.537740966,0.507963557,0
6948067454,1,2,1,4,0,25,0,1,4,4,1,4.7,459,219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.537740966,0.507963557,0
6948067454,0,2,2,4,0,0,0,0,4,4,1,4.7,459,219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.537740966,0.507963557,0
6948067454,1,2,1,5,1,500,1,1,4,4,1,4.7,459,219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.537740966,0.507963557,0
6948067454,0,2,2,5,0,0,0,0,4,4,1,4.7,459,219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.537740966,0.507963557,0
6948067454,0,2,1,6,0,450,0,1,4,4,1,4.7,459,219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.537740966,0.507963557,0
6948067454,1,2,2,6,0,0,0,0,4,4,1,4.7,459,219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.537740966,0.507963557,0
6948067454,0,2,1,7,0,150,1,0,4,4,1,4.7,459,219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.537740966,0.507963557,0
6948067454,1,2,2,7,0,0,0,0,4,4,1,4.7,459,219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.537740966,0.507963557,0
6948067454,1,2,1,8,1,200,0,0,4,4,1,4.7,459,219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.537740966,0.507963557,0
6948067454,0,2,2,8,0,0,0,0,4,4,1,4.7,459,219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.537740966,0.507963557,0
6948065388,0,2,1,1,1,600,1,1,6,3,0,3.7,417,222,2503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.431475543,0.401784945,0
6948065388,1,2,2,1,0,0,0,0,6,3,0,3.7,417,222,2503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.431475543,0.401784945,0
6948065388,0,2,1,2,0,50,1,0,6,3,0,3.7,417,222,2503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.431475543,0.401784945,0
6948065388,1,2,2,2,0,0,0,0,6,3,0,3.7,417,222,2503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.431475543,0.401784945,0
6948065388,0,2,1,3,1,650,0,0,6,3,0,3.7,417,222,2503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.431475543,0.401784945,0
6948065388,1,2,2,3,0,0,0,0,6,3,0,3.7,417,222,2503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.431475543,0.401784945,0
6948065388,0,2,1,4,0,25,0,1,6,3,0,3.7,417,222,2503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.431475543,0.401784945,0
6948065388,1,2,2,4,0,0,0,0,6,3,0,3.7,417,222,2503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.431475543,0.401784945,0
6948065388,0,2,1,5,1,500,1,1,6,3,0,3.7,417,222,2503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.431475543,0.401784945,0
6948065388,1,2,2,5,0,0,0,0,6,3,0,3.7,417,222,2503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.431475543,0.401784945,0
6948065388,0,2,1,6,0,450,0,1,6,3,0,3.7,417,222,2503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.431475543,0.401784945,0
6948065388,1,2,2,6,0,0,0,0,6,3,0,3.7,417,222,2503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.431475543,0.401784945,0
6948065388,0,2,1,7,0,150,1,0,6,3,0,3.7,417,222,2503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.431475543,0.401784945,0
6948065388,1,2,2,7,0,0,0,0,6,3,0,3.7,417,222,2503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.431475543,0.401784945,0
6948065388,0,2,1,8,1,200,0,0,6,3,0,3.7,417,222,2503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.431475543,0.401784945,0
6948065388,1,2,2,8,0,0,0,0,6,3,0,3.7,417,222,2503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.431475543,0.401784945,0
6948063980,1,2,1,1,1,600,1,1,5,2,1,4.5,417,213,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948063980,0,2,2,1,0,0,0,0,5,2,1,4.5,417,213,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948063980,1,2,1,2,0,50,1,0,5,2,1,4.5,417,213,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948063980,0,2,2,2,0,0,0,0,5,2,1,4.5,417,213,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948063980,1,2,1,3,1,650,0,0,5,2,1,4.5,417,213,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948063980,0,2,2,3,0,0,0,0,5,2,1,4.5,417,213,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948063980,1,2,1,4,0,25,0,1,5,2,1,4.5,417,213,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948063980,0,2,2,4,0,0,0,0,5,2,1,4.5,417,213,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948063980,1,2,1,5,1,500,1,1,5,2,1,4.5,417,213,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948063980,0,2,2,5,0,0,0,0,5,2,1,4.5,417,213,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948063980,1,2,1,6,0,450,0,1,5,2,1,4.5,417,213,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948063980,0,2,2,6,0,0,0,0,5,2,1,4.5,417,213,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948063980,1,2,1,7,0,150,1,0,5,2,1,4.5,417,213,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948063980,0,2,2,7,0,0,0,0,5,2,1,4.5,417,213,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948063980,1,2,1,8,1,200,0,0,5,2,1,4.5,417,213,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948063980,0,2,2,8,0,0,0,0,5,2,1,4.5,417,213,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948061858,0,2,1,1,1,600,1,1,2,1,1,3.8,448,217,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.585108401,0.557988585,1
6948061858,1,2,2,1,0,0,0,0,2,1,1,3.8,448,217,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.585108401,0.557988585,1
6948061858,0,2,1,2,0,50,1,0,2,1,1,3.8,448,217,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.585108401,0.557988585,1
6948061858,1,2,2,2,0,0,0,0,2,1,1,3.8,448,217,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.585108401,0.557988585,1
6948061858,0,2,1,3,1,650,0,0,2,1,1,3.8,448,217,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.585108401,0.557988585,1
6948061858,1,2,2,3,0,0,0,0,2,1,1,3.8,448,217,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.585108401,0.557988585,1
6948061858,0,2,1,4,0,25,0,1,2,1,1,3.8,448,217,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.585108401,0.557988585,1
6948061858,1,2,2,4,0,0,0,0,2,1,1,3.8,448,217,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.585108401,0.557988585,1
6948061858,0,2,1,5,1,500,1,1,2,1,1,3.8,448,217,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.585108401,0.557988585,1
6948061858,1,2,2,5,0,0,0,0,2,1,1,3.8,448,217,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.585108401,0.557988585,1
6948061858,0,2,1,6,0,450,0,1,2,1,1,3.8,448,217,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.585108401,0.557988585,1
6948061858,1,2,2,6,0,0,0,0,2,1,1,3.8,448,217,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.585108401,0.557988585,1
6948061858,1,2,1,7,0,150,1,0,2,1,1,3.8,448,217,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.585108401,0.557988585,1
6948061858,0,2,2,7,0,0,0,0,2,1,1,3.8,448,217,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.585108401,0.557988585,1
6948061858,0,2,1,8,1,200,0,0,2,1,1,3.8,448,217,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.585108401,0.557988585,1
6948061858,1,2,2,8,0,0,0,0,2,1,1,3.8,448,217,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.585108401,0.557988585,1
6948059293,0,2,1,1,1,600,1,1,6,2,1,4.7,459,219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.537740966,0.507963557,0
6948059293,1,2,2,1,0,0,0,0,6,2,1,4.7,459,219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.537740966,0.507963557,0
6948059293,0,2,1,2,0,50,1,0,6,2,1,4.7,459,219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.537740966,0.507963557,0
6948059293,1,2,2,2,0,0,0,0,6,2,1,4.7,459,219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.537740966,0.507963557,0
6948059293,1,2,1,3,1,650,0,0,6,2,1,4.7,459,219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.537740966,0.507963557,0
6948059293,0,2,2,3,0,0,0,0,6,2,1,4.7,459,219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.537740966,0.507963557,0
6948059293,0,2,1,4,0,25,0,1,6,2,1,4.7,459,219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.537740966,0.507963557,0
6948059293,1,2,2,4,0,0,0,0,6,2,1,4.7,459,219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.537740966,0.507963557,0
6948059293,0,2,1,5,1,500,1,1,6,2,1,4.7,459,219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.537740966,0.507963557,0
6948059293,1,2,2,5,0,0,0,0,6,2,1,4.7,459,219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.537740966,0.507963557,0
6948059293,0,2,1,6,0,450,0,1,6,2,1,4.7,459,219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.537740966,0.507963557,0
6948059293,1,2,2,6,0,0,0,0,6,2,1,4.7,459,219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.537740966,0.507963557,0
6948059293,0,2,1,7,0,150,1,0,6,2,1,4.7,459,219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.537740966,0.507963557,0
6948059293,1,2,2,7,0,0,0,0,6,2,1,4.7,459,219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.537740966,0.507963557,0
6948059293,0,2,1,8,1,200,0,0,6,2,1,4.7,459,219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.537740966,0.507963557,0
6948059293,1,2,2,8,0,0,0,0,6,2,1,4.7,459,219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.537740966,0.507963557,0
6948057874,1,2,1,1,1,600,1,1,4,2,0,4.4,445,219,199,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.490212387,0.463059358,0
6948057874,0,2,2,1,0,0,0,0,4,2,0,4.4,445,219,199,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.490212387,0.463059358,0
6948057874,1,2,1,2,0,50,1,0,4,2,0,4.4,445,219,199,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.490212387,0.463059358,0
6948057874,0,2,2,2,0,0,0,0,4,2,0,4.4,445,219,199,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.490212387,0.463059358,0
6948057874,1,2,1,3,1,650,0,0,4,2,0,4.4,445,219,199,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.490212387,0.463059358,0
6948057874,0,2,2,3,0,0,0,0,4,2,0,4.4,445,219,199,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.490212387,0.463059358,0
6948057874,1,2,1,4,0,25,0,1,4,2,0,4.4,445,219,199,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.490212387,0.463059358,0
6948057874,0,2,2,4,0,0,0,0,4,2,0,4.4,445,219,199,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.490212387,0.463059358,0
6948057874,1,2,1,5,1,500,1,1,4,2,0,4.4,445,219,199,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.490212387,0.463059358,0
6948057874,0,2,2,5,0,0,0,0,4,2,0,4.4,445,219,199,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.490212387,0.463059358,0
6948057874,1,2,1,6,0,450,0,1,4,2,0,4.4,445,219,199,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.490212387,0.463059358,0
6948057874,0,2,2,6,0,0,0,0,4,2,0,4.4,445,219,199,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.490212387,0.463059358,0
6948057874,1,2,1,7,0,150,1,0,4,2,0,4.4,445,219,199,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.490212387,0.463059358,0
6948057874,0,2,2,7,0,0,0,0,4,2,0,4.4,445,219,199,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.490212387,0.463059358,0
6948057874,0,2,1,8,1,200,0,0,4,2,0,4.4,445,219,199,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.490212387,0.463059358,0
6948057874,1,2,2,8,0,0,0,0,4,2,0,4.4,445,219,199,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.490212387,0.463059358,0
6948056254,1,2,1,1,1,600,1,1,3,2,1,3.2,638,214,600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948056254,0,2,2,1,0,0,0,0,3,2,1,3.2,638,214,600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948056254,0,2,1,2,0,50,1,0,3,2,1,3.2,638,214,600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948056254,1,2,2,2,0,0,0,0,3,2,1,3.2,638,214,600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948056254,1,2,1,3,1,650,0,0,3,2,1,3.2,638,214,600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948056254,0,2,2,3,0,0,0,0,3,2,1,3.2,638,214,600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948056254,1,2,1,4,0,25,0,1,3,2,1,3.2,638,214,600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948056254,0,2,2,4,0,0,0,0,3,2,1,3.2,638,214,600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948056254,1,2,1,5,1,500,1,1,3,2,1,3.2,638,214,600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948056254,0,2,2,5,0,0,0,0,3,2,1,3.2,638,214,600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948056254,1,2,1,6,0,450,0,1,3,2,1,3.2,638,214,600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948056254,0,2,2,6,0,0,0,0,3,2,1,3.2,638,214,600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948056254,0,2,1,7,0,150,1,0,3,2,1,3.2,638,214,600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948056254,1,2,2,7,0,0,0,0,3,2,1,3.2,638,214,600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948056254,1,2,1,8,1,200,0,0,3,2,1,3.2,638,214,600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948056254,0,2,2,8,0,0,0,0,3,2,1,3.2,638,214,600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948054705,0,2,1,1,1,600,1,1,NA,2,1,4.5,417,213,700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948054705,1,2,2,1,0,0,0,0,NA,2,1,4.5,417,213,700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948054705,0,2,1,2,0,50,1,0,NA,2,1,4.5,417,213,700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948054705,1,2,2,2,0,0,0,0,NA,2,1,4.5,417,213,700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948054705,0,2,1,3,1,650,0,0,NA,2,1,4.5,417,213,700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948054705,1,2,2,3,0,0,0,0,NA,2,1,4.5,417,213,700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948054705,0,2,1,4,0,25,0,1,NA,2,1,4.5,417,213,700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948054705,1,2,2,4,0,0,0,0,NA,2,1,4.5,417,213,700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948054705,0,2,1,5,1,500,1,1,NA,2,1,4.5,417,213,700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948054705,1,2,2,5,0,0,0,0,NA,2,1,4.5,417,213,700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948054705,0,2,1,6,0,450,0,1,NA,2,1,4.5,417,213,700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948054705,1,2,2,6,0,0,0,0,NA,2,1,4.5,417,213,700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948054705,0,2,1,7,0,150,1,0,NA,2,1,4.5,417,213,700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948054705,1,2,2,7,0,0,0,0,NA,2,1,4.5,417,213,700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948054705,0,2,1,8,1,200,0,0,NA,2,1,4.5,417,213,700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948054705,1,2,2,8,0,0,0,0,NA,2,1,4.5,417,213,700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.547407449,0.516861187,0
6948052325,1,2,1,1,1,600,1,1,2,2,1,3.2,638,214,600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948052325,0,2,2,1,0,0,0,0,2,2,1,3.2,638,214,600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948052325,0,2,1,2,0,50,1,0,2,2,1,3.2,638,214,600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948052325,1,2,2,2,0,0,0,0,2,2,1,3.2,638,214,600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948052325,1,2,1,3,1,650,0,0,2,2,1,3.2,638,214,600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948052325,0,2,2,3,0,0,0,0,2,2,1,3.2,638,214,600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948052325,1,2,1,4,0,25,0,1,2,2,1,3.2,638,214,600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948052325,0,2,2,4,0,0,0,0,2,2,1,3.2,638,214,600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948052325,1,2,1,5,1,500,1,1,2,2,1,3.2,638,214,600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948052325,0,2,2,5,0,0,0,0,2,2,1,3.2,638,214,600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948052325,1,2,1,6,0,450,0,1,2,2,1,3.2,638,214,600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948052325,0,2,2,6,0,0,0,0,2,2,1,3.2,638,214,600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948052325,0,2,1,7,0,150,1,0,2,2,1,3.2,638,214,600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948052325,1,2,2,7,0,0,0,0,2,2,1,3.2,638,214,600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948052325,1,2,1,8,1,200,0,0,2,2,1,3.2,638,214,600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948052325,0,2,2,8,0,0,0,0,2,2,1,3.2,638,214,600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.577500197,0.534763194,1
6948020508,1,2,1,1,1,600,1,1,4,4,1,3.7,415,170,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.592261355,0.572932135,0
6948020508,0,2,2,1,0,0,0,0,4,4,1,3.7,415,170,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.592261355,0.572932135,0
6948020508,0,2,1,2,0,50,1,0,4,4,1,3.7,415,170,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.592261355,0.572932135,0
6948020508,1,2,2,2,0,0,0,0,4,4,1,3.7,415,170,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.592261355,0.572932135,0
6948020508,1,2,1,3,1,650,0,0,4,4,1,3.7,415,170,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.592261355,0.572932135,0
6948020508,0,2,2,3,0,0,0,0,4,4,1,3.7,415,170,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.592261355,0.572932135,0
6948020508,0,2,1,4,0,25,0,1,4,4,1,3.7,415,170,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.592261355,0.572932135,0
6948020508,1,2,2,4,0,0,0,0,4,4,1,3.7,415,170,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.592261355,0.572932135,0
6948020508,1,2,1,5,1,500,1,1,4,4,1,3.7,415,170,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.592261355,0.572932135,0
6948020508,0,2,2,5,0,0,0,0,4,4,1,3.7,415,170,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.592261355,0.572932135,0
6948020508,1,2,1,6,0,450,0,1,4,4,1,3.7,415,170,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.592261355,0.572932135,0
6948020508,0,2,2,6,0,0,0,0,4,4,1,3.7,415,170,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.592261355,0.572932135,0
6948020508,0,2,1,7,0,150,1,0,4,4,1,3.7,415,170,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.592261355,0.572932135,0
6948020508,1,2,2,7,0,0,0,0,4,4,1,3.7,415,170,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.592261355,0.572932135,0
6948020508,0,2,1,8,1,200,0,0,4,4,1,3.7,415,170,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.592261355,0.572932135,0
6948020508,1,2,2,8,0,0,0,0,4,4,1,3.7,415,170,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.592261355,0.572932135,0
6948018409,0,2,1,1,1,600,1,1,NA,2,0,3.8,394,197,2004,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.473061071,0.446461497,0
