County_resident,taxcost,implakes,dflall,County,CRP Regular Rental Rate
Chippewa,427.0,5668.0,0.5758889079999999,Chippewa,190.0
Chippewa,427.0,5668.0,0.5758889079999999,Chippewa,190.0
Chippewa,427.0,5668.0,0.5758889079999999,Chippewa,190.0
Chippewa,427.0,5668.0,0.5758889079999999,Chippewa,190.0
Chippewa,427.0,5668.0,0.5758889079999999,Chippewa,190.0
Chippewa,427.0,5668.0,0.5758889079999999,Chippewa,190.0
Chippewa,427.0,5668.0,0.5758889079999999,Chippewa,190.0
Chippewa,427.0,5668.0,0.5758889079999999,Chippewa,190.0
Chippewa,427.0,5668.0,0.5758889079999999,Chippewa,190.0
Chippewa,427.0,5668.0,0.5758889079999999,Chippewa,190.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Yellow Medicine,425.0,977.0,0.5482342889999999,Yellow Medicine,183.0
Yellow Medicine,425.0,977.0,0.5482342889999999,Yellow Medicine,183.0
Yellow Medicine,425.0,977.0,0.5482342889999999,Yellow Medicine,183.0
Yellow Medicine,425.0,977.0,0.5482342889999999,Yellow Medicine,183.0
Yellow Medicine,425.0,977.0,0.5482342889999999,Yellow Medicine,183.0
Yellow Medicine,425.0,977.0,0.5482342889999999,Yellow Medicine,183.0
Yellow Medicine,425.0,977.0,0.5482342889999999,Yellow Medicine,183.0
Yellow Medicine,425.0,977.0,0.5482342889999999,Yellow Medicine,183.0
Yellow Medicine,425.0,977.0,0.5482342889999999,Yellow Medicine,183.0
Yellow Medicine,425.0,977.0,0.5482342889999999,Yellow Medicine,183.0
Yellow Medicine,425.0,977.0,0.5482342889999999,Yellow Medicine,183.0
Yellow Medicine,425.0,977.0,0.5482342889999999,Yellow Medicine,183.0
Yellow Medicine,425.0,977.0,0.5482342889999999,Yellow Medicine,183.0
Yellow Medicine,425.0,977.0,0.5482342889999999,Yellow Medicine,183.0
Yellow Medicine,425.0,977.0,0.5482342889999999,Yellow Medicine,183.0
Yellow Medicine,425.0,977.0,0.5482342889999999,Yellow Medicine,183.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Sibley,546.0,3302.0,0.45252079,Sibley,226.0
Sibley,546.0,3302.0,0.45252079,Sibley,226.0
Sibley,546.0,3302.0,0.45252079,Sibley,226.0
Sibley,546.0,3302.0,0.45252079,Sibley,226.0
Sibley,546.0,3302.0,0.45252079,Sibley,226.0
Sibley,546.0,3302.0,0.45252079,Sibley,226.0
Sibley,546.0,3302.0,0.45252079,Sibley,226.0
Sibley,546.0,3302.0,0.45252079,Sibley,226.0
Sibley,546.0,3302.0,0.45252079,Sibley,226.0
Sibley,546.0,3302.0,0.45252079,Sibley,226.0
Sibley,546.0,3302.0,0.45252079,Sibley,226.0
Sibley,546.0,3302.0,0.45252079,Sibley,226.0
Sibley,546.0,3302.0,0.45252079,Sibley,226.0
Sibley,546.0,3302.0,0.45252079,Sibley,226.0
Sibley,546.0,3302.0,0.45252079,Sibley,226.0
Sibley,546.0,3302.0,0.45252079,Sibley,226.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Swift,404.0,1837.0,0.5994114229999999,Swift,174.0
Swift,404.0,1837.0,0.5994114229999999,Swift,174.0
Swift,404.0,1837.0,0.5994114229999999,Swift,174.0
Swift,404.0,1837.0,0.5994114229999999,Swift,174.0
Swift,404.0,1837.0,0.5994114229999999,Swift,174.0
Swift,404.0,1837.0,0.5994114229999999,Swift,174.0
Swift,404.0,1837.0,0.5994114229999999,Swift,174.0
Swift,404.0,1837.0,0.5994114229999999,Swift,174.0
Swift,404.0,1837.0,0.5994114229999999,Swift,174.0
Swift,404.0,1837.0,0.5994114229999999,Swift,174.0
Swift,404.0,1837.0,0.5994114229999999,Swift,174.0
Swift,404.0,1837.0,0.5994114229999999,Swift,174.0
Swift,404.0,1837.0,0.5994114229999999,Swift,174.0
Swift,404.0,1837.0,0.5994114229999999,Swift,174.0
Swift,404.0,1837.0,0.5994114229999999,Swift,174.0
Swift,404.0,1837.0,0.5994114229999999,Swift,174.0
Hennepin,860.0,1071.0,0.666003954,Hennepin,131.0
Hennepin,860.0,1071.0,0.666003954,Hennepin,131.0
Hennepin,860.0,1071.0,0.666003954,Hennepin,131.0
Hennepin,860.0,1071.0,0.666003954,Hennepin,131.0
Hennepin,860.0,1071.0,0.666003954,Hennepin,131.0
Hennepin,860.0,1071.0,0.666003954,Hennepin,131.0
Hennepin,860.0,1071.0,0.666003954,Hennepin,131.0
Hennepin,860.0,1071.0,0.666003954,Hennepin,131.0
Hennepin,860.0,1071.0,0.666003954,Hennepin,131.0
Hennepin,860.0,1071.0,0.666003954,Hennepin,131.0
Hennepin,860.0,1071.0,0.666003954,Hennepin,131.0
Hennepin,860.0,1071.0,0.666003954,Hennepin,131.0
Hennepin,860.0,1071.0,0.666003954,Hennepin,131.0
Hennepin,860.0,1071.0,0.666003954,Hennepin,131.0
Hennepin,860.0,1071.0,0.666003954,Hennepin,131.0
Hennepin,860.0,1071.0,0.666003954,Hennepin,131.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Redwood,423.0,54.0,0.476013148,Redwood,187.0
Waseca,468.0,284.0,0.510246648,Waseca,216.0
Waseca,468.0,284.0,0.510246648,Waseca,216.0
Waseca,468.0,284.0,0.510246648,Waseca,216.0
Waseca,468.0,284.0,0.510246648,Waseca,216.0
Waseca,468.0,284.0,0.510246648,Waseca,216.0
Waseca,468.0,284.0,0.510246648,Waseca,216.0
Waseca,468.0,284.0,0.510246648,Waseca,216.0
Waseca,468.0,284.0,0.510246648,Waseca,216.0
Waseca,468.0,284.0,0.510246648,Waseca,216.0
Waseca,468.0,284.0,0.510246648,Waseca,216.0
Waseca,468.0,284.0,0.510246648,Waseca,216.0
Waseca,468.0,284.0,0.510246648,Waseca,216.0
Waseca,468.0,284.0,0.510246648,Waseca,216.0
Waseca,468.0,284.0,0.510246648,Waseca,216.0
Waseca,468.0,284.0,0.510246648,Waseca,216.0
Waseca,468.0,284.0,0.510246648,Waseca,216.0
Dakota,866.0,833.0,0.54005066,Dakota,202.0
Dakota,866.0,833.0,0.54005066,Dakota,202.0
Dakota,866.0,833.0,0.54005066,Dakota,202.0
Dakota,866.0,833.0,0.54005066,Dakota,202.0
Dakota,866.0,833.0,0.54005066,Dakota,202.0
Dakota,866.0,833.0,0.54005066,Dakota,202.0
Dakota,866.0,833.0,0.54005066,Dakota,202.0
Dakota,866.0,833.0,0.54005066,Dakota,202.0
Dakota,866.0,833.0,0.54005066,Dakota,202.0
Dakota,866.0,833.0,0.54005066,Dakota,202.0
Dakota,866.0,833.0,0.54005066,Dakota,202.0
Dakota,866.0,833.0,0.54005066,Dakota,202.0
Dakota,866.0,833.0,0.54005066,Dakota,202.0
Dakota,866.0,833.0,0.54005066,Dakota,202.0
Dakota,866.0,833.0,0.54005066,Dakota,202.0
Dakota,866.0,833.0,0.54005066,Dakota,202.0
Grant,504.0,6178.0,0.563708026,Grant,168.0
Grant,504.0,6178.0,0.563708026,Grant,168.0
Grant,504.0,6178.0,0.563708026,Grant,168.0
Grant,504.0,6178.0,0.563708026,Grant,168.0
Grant,504.0,6178.0,0.563708026,Grant,168.0
Grant,504.0,6178.0,0.563708026,Grant,168.0
Grant,504.0,6178.0,0.563708026,Grant,168.0
Grant,504.0,6178.0,0.563708026,Grant,168.0
Grant,504.0,6178.0,0.563708026,Grant,168.0
Grant,504.0,6178.0,0.563708026,Grant,168.0
Grant,504.0,6178.0,0.563708026,Grant,168.0
Grant,504.0,6178.0,0.563708026,Grant,168.0
Grant,504.0,6178.0,0.563708026,Grant,168.0
Grant,504.0,6178.0,0.563708026,Grant,168.0
Grant,504.0,6178.0,0.563708026,Grant,168.0
Grant,504.0,6178.0,0.563708026,Grant,168.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Cottonwood,415.0,1242.0,0.48762491799999996,Cottonwood,202.0
Murray,464.0,0.0,0.5033792979999999,Murray,177.0
Murray,464.0,0.0,0.5033792979999999,Murray,177.0
Murray,464.0,0.0,0.5033792979999999,Murray,177.0
Murray,464.0,0.0,0.5033792979999999,Murray,177.0
Murray,464.0,0.0,0.5033792979999999,Murray,177.0
Murray,464.0,0.0,0.5033792979999999,Murray,177.0
Murray,464.0,0.0,0.5033792979999999,Murray,177.0
Murray,464.0,0.0,0.5033792979999999,Murray,177.0
Murray,464.0,0.0,0.5033792979999999,Murray,177.0
Murray,464.0,0.0,0.5033792979999999,Murray,177.0
Murray,464.0,0.0,0.5033792979999999,Murray,177.0
Murray,464.0,0.0,0.5033792979999999,Murray,177.0
Murray,464.0,0.0,0.5033792979999999,Murray,177.0
Murray,464.0,0.0,0.5033792979999999,Murray,177.0
Murray,464.0,0.0,0.5033792979999999,Murray,177.0
Murray,464.0,0.0,0.5033792979999999,Murray,177.0
Carver,858.0,5422.0,0.428145138,Carver,189.0
Carver,858.0,5422.0,0.428145138,Carver,189.0
Carver,858.0,5422.0,0.428145138,Carver,189.0
Carver,858.0,5422.0,0.428145138,Carver,189.0
Carver,858.0,5422.0,0.428145138,Carver,189.0
Carver,858.0,5422.0,0.428145138,Carver,189.0
Carver,858.0,5422.0,0.428145138,Carver,189.0
Carver,858.0,5422.0,0.428145138,Carver,189.0
Carver,858.0,5422.0,0.428145138,Carver,189.0
Carver,858.0,5422.0,0.428145138,Carver,189.0
Carver,858.0,5422.0,0.428145138,Carver,189.0
Carver,858.0,5422.0,0.428145138,Carver,189.0
Carver,858.0,5422.0,0.428145138,Carver,189.0
Carver,858.0,5422.0,0.428145138,Carver,189.0
Carver,858.0,5422.0,0.428145138,Carver,189.0
Carver,858.0,5422.0,0.428145138,Carver,189.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Blue Earth,478.0,5253.0,0.597152583,Blue Earth,232.0
Blue Earth,478.0,5253.0,0.597152583,Blue Earth,232.0
Blue Earth,478.0,5253.0,0.597152583,Blue Earth,232.0
Blue Earth,478.0,5253.0,0.597152583,Blue Earth,232.0
Blue Earth,478.0,5253.0,0.597152583,Blue Earth,232.0
Blue Earth,478.0,5253.0,0.597152583,Blue Earth,232.0
Blue Earth,478.0,5253.0,0.597152583,Blue Earth,232.0
Blue Earth,478.0,5253.0,0.597152583,Blue Earth,232.0
Blue Earth,478.0,5253.0,0.597152583,Blue Earth,232.0
Blue Earth,478.0,5253.0,0.597152583,Blue Earth,232.0
Blue Earth,478.0,5253.0,0.597152583,Blue Earth,232.0
Blue Earth,478.0,5253.0,0.597152583,Blue Earth,232.0
Blue Earth,478.0,5253.0,0.597152583,Blue Earth,232.0
Blue Earth,478.0,5253.0,0.597152583,Blue Earth,232.0
Blue Earth,478.0,5253.0,0.597152583,Blue Earth,232.0
Blue Earth,478.0,5253.0,0.597152583,Blue Earth,232.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Nicollet,482.0,0.0,0.6016706270000001,Nicollet,215.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Martin,417.0,2503.0,0.43147554299999996,Martin,222.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Watonwan,417.0,700.0,0.5474074489999999,Watonwan,213.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Freeborn,448.0,2003.0,0.5851084010000001,Freeborn,217.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Renville,459.0,0.0,0.537740966,Renville,219.0
Faribault,445.0,199.0,0.490212387,Faribault,219.0
Faribault,445.0,199.0,0.490212387,Faribault,219.0
Faribault,445.0,199.0,0.490212387,Faribault,219.0
Faribault,445.0,199.0,0.490212387,Faribault,219.0
Faribault,445.0,199.0,0.490212387,Faribault,219.0
Faribault,445.0,199.0,0.490212387,Faribault,219.0
Faribault,445.0,199.0,0.490212387,Faribault,219.0
Faribault,445.0,199.0,0.490212387,Faribault,219.0
Faribault,445.0,199.0,0.490212387,Faribault,219.0
Faribault,445.0,199.0,0.490212387,Faribault,219.0
