County_resident,taxcost,implakes,dflall
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Nicollet,482,0,0.601670627
Nicollet,482,0,0.601670627
Nicollet,482,0,0.601670627
Nicollet,482,0,0.601670627
Nicollet,482,0,0.601670627
Nicollet,482,0,0.601670627
Nicollet,482,0,0.601670627
Nicollet,482,0,0.601670627
Nicollet,482,0,0.601670627
Nicollet,482,0,0.601670627
Nicollet,482,0,0.601670627
Nicollet,482,0,0.601670627
Nicollet,482,0,0.601670627
Nicollet,482,0,0.601670627
Nicollet,482,0,0.601670627
Nicollet,482,0,0.601670627
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Freeborn,448,2003,0.585108401
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Rice,638,600,0.577500197
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Watonwan,417,700,0.547407449
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Murray,464,0,0.503379298
Murray,464,0,0.503379298
Murray,464,0,0.503379298
Murray,464,0,0.503379298
Murray,464,0,0.503379298
Murray,464,0,0.503379298
Murray,464,0,0.503379298
Murray,464,0,0.503379298
Murray,464,0,0.503379298
Murray,464,0,0.503379298
Murray,464,0,0.503379298
Murray,464,0,0.503379298
Murray,464,0,0.503379298
Murray,464,0,0.503379298
Murray,464,0,0.503379298
Murray,464,0,0.503379298
Goodhue,629,0,0.492542992
Goodhue,629,0,0.492542992
Goodhue,629,0,0.492542992
Goodhue,629,0,0.492542992
Goodhue,629,0,0.492542992
Goodhue,629,0,0.492542992
Goodhue,629,0,0.492542992
Goodhue,629,0,0.492542992
Goodhue,629,0,0.492542992
Goodhue,629,0,0.492542992
Goodhue,629,0,0.492542992
Goodhue,629,0,0.492542992
Goodhue,629,0,0.492542992
Goodhue,629,0,0.492542992
Goodhue,629,0,0.492542992
Goodhue,629,0,0.492542992
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Faribault,445,199,0.490212387
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Sibley,546,3302,0.45252079
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Brown,394,2004,0.473061071
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Martin,417,2503,0.431475543
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lac Qui Parle,433,4,0.588319113
Lyon,385,1492,0.513802024
Lyon,385,1492,0.513802024
Lyon,385,1492,0.513802024
Lyon,385,1492,0.513802024
Lyon,385,1492,0.513802024
Lyon,385,1492,0.513802024
Lyon,385,1492,0.513802024
Lyon,385,1492,0.513802024
Lyon,385,1492,0.513802024
Lyon,385,1492,0.513802024
Lyon,385,1492,0.513802024
Lyon,385,1492,0.513802024
Lyon,385,1492,0.513802024
Lyon,385,1492,0.513802024
Lyon,385,1492,0.513802024
Lyon,385,1492,0.513802024
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Douglas,459,10017,0.477512787
Swift,404,1837,0.599411423
Swift,404,1837,0.599411423
Swift,404,1837,0.599411423
Swift,404,1837,0.599411423
Swift,404,1837,0.599411423
Swift,404,1837,0.599411423
Swift,404,1837,0.599411423
Swift,404,1837,0.599411423
Swift,404,1837,0.599411423
Swift,404,1837,0.599411423
Swift,404,1837,0.599411423
Swift,404,1837,0.599411423
Swift,404,1837,0.599411423
Swift,404,1837,0.599411423
Swift,404,1837,0.599411423
Swift,404,1837,0.599411423
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Chippewa,427,5668,0.575888908
Waseca,468,284,0.510246648
Waseca,468,284,0.510246648
Waseca,468,284,0.510246648
Waseca,468,284,0.510246648
Waseca,468,284,0.510246648
Waseca,468,284,0.510246648
Waseca,468,284,0.510246648
Waseca,468,284,0.510246648
Waseca,468,284,0.510246648
Waseca,468,284,0.510246648
Waseca,468,284,0.510246648
Waseca,468,284,0.510246648
Waseca,468,284,0.510246648
Waseca,468,284,0.510246648
Waseca,468,284,0.510246648
Waseca,468,284,0.510246648
McLeod,508,0,0.455309006
McLeod,508,0,0.455309006
McLeod,508,0,0.455309006
McLeod,508,0,0.455309006
McLeod,508,0,0.455309006
McLeod,508,0,0.455309006
McLeod,508,0,0.455309006
McLeod,508,0,0.455309006
McLeod,508,0,0.455309006
McLeod,508,0,0.455309006
McLeod,508,0,0.455309006
McLeod,508,0,0.455309006
McLeod,508,0,0.455309006
McLeod,508,0,0.455309006
McLeod,508,0,0.455309006
McLeod,508,0,0.455309006
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Pope,444,21030,0.552550845
Jackson,428,81,0.479507276
Jackson,428,81,0.479507276
Jackson,428,81,0.479507276
Jackson,428,81,0.479507276
Jackson,428,81,0.479507276
Jackson,428,81,0.479507276
Jackson,428,81,0.479507276
Jackson,428,81,0.479507276
Jackson,428,81,0.479507276
Jackson,428,81,0.479507276
Jackson,428,81,0.479507276
Jackson,428,81,0.479507276
Jackson,428,81,0.479507276
Jackson,428,81,0.479507276
Jackson,428,81,0.479507276
Jackson,428,81,0.479507276
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Blue Earth,478,5253,0.597152583
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Yellow Medicine,425,977,0.548234289
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Traverse,415,0,0.592261355
Dakota,866,833,0.54005066
Dakota,866,833,0.54005066
Dakota,866,833,0.54005066
Dakota,866,833,0.54005066
Dakota,866,833,0.54005066
Dakota,866,833,0.54005066
Dakota,866,833,0.54005066
Dakota,866,833,0.54005066
Dakota,866,833,0.54005066
Dakota,866,833,0.54005066
Dakota,866,833,0.54005066
Dakota,866,833,0.54005066
Dakota,866,833,0.54005066
Dakota,866,833,0.54005066
Dakota,866,833,0.54005066
Dakota,866,833,0.54005066
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Renville,459,0,0.537740966
Kandiyohi,437,9834,0.515466703
Kandiyohi,437,9834,0.515466703
Kandiyohi,437,9834,0.515466703
Kandiyohi,437,9834,0.515466703
Kandiyohi,437,9834,0.515466703
Kandiyohi,437,9834,0.515466703
Kandiyohi,437,9834,0.515466703
Kandiyohi,437,9834,0.515466703
Kandiyohi,437,9834,0.515466703
Kandiyohi,437,9834,0.515466703
Kandiyohi,437,9834,0.515466703
Kandiyohi,437,9834,0.515466703
Kandiyohi,437,9834,0.515466703
Kandiyohi,437,9834,0.515466703
Kandiyohi,437,9834,0.515466703
Kandiyohi,437,9834,0.515466703
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Redwood,423,54,0.476013148
Meeker,556,0,0.477630757
Meeker,556,0,0.477630757
