ID,County_resident,County_land,scenic_concern,scenic_moderate,scenic_major,nutrient_concern,nutrient_moderate,nutrient_major,habitat_concern,habitat_moderate,habitat_major,sediment_concern,sediment_moderate,sediment_major,recreation_concern,recreation_moderate,recreation_major,val_know_conservation,val_undue_blame,val_water_important,val_land_regulate,val_water_problem,val_payment_important,val_together,val_staff,val_steward,val_influence,gender,age,education,income,incomefromfarming,landarea,majorityland,primaryrotation,work_2017,pollution_obs,familiar_25,others_wetland,others_covercrop,others_NM,past_crp,past_fcp,past_mci,past_oneseason,past_longterm,past_gcdt,past_gcsv,now_crp,now_eqip,now_fcsv,now_csp,practice_gd,practice_mintill,practice_rb,practice_rp,obs_sediment,obs_nutrients,obs_odor,obs_trash,obs_lackfish,obs_unsafeswim,obs_color,obs_unsafedrink,op_wetland_familiar,op_wetland_costR,op_wetland_control,op_wetland_equipment,op_wetland_costM,op_wetland_habitat,op_wetland_soil,op_covercrop_familiar,op_covercrop_RP,op_covercrop_timeP,op_covercrop_timeH,op_covercrop_RS,op_covercrop_IS,op_covercrop_LN,op_NM_familiar,op_NM_RS,op_NM_RL,op_NM_IS,op_NM_RF,op_NM_cost,op_wetland_open,op_wetland_restored,op_covercrop_open,op_covercrop_plant,op_NM_open,ac_fish,ac_swim,ac_explore,ac_kayak,ac_hunt,ac_hike,ac_bike,ac_picnic,ac_horse_ride,ac_go_off_roading,spt_landowners,spt_farm_manager,spt_renters,spt_govstaff,spt_mrbboard,info_NRCS,info_FSA,info_CES,info_mediaL,info_Specialists,info_SFDealer,info_MDealer,info_Neighbor_Friends,info_SCDC,info_VAI,info_Private_Consultants,info_NPO,info_mediaN,Prefer_Field_demo,Prefer_Internet,Prefer_County_meeting,Prefer_Television,Prefer_Magazines,Prefer_Radio,Prefer_Printed,Prefer_Visual,Prefer_On_farm_consul,Prefer_Trade_shows,dem_president_2016,dem_2018,unemploymentrate,Yearly.Cost,Hourly.Wage,av_monthly_Child.Care,av_monthly_Food,av_montly_Health.Care,av_monthly_Housing,av_monthly_Transport,av_monthly_Other,av_monthly_Taxes,farmsize,farmsize_share_scale,landvalue_peracre,cashrental_peracre,crp2018,Stream_miles,Stream_records,Lake_acres,Lake_records,Wetland_acres,Wetland_records,total_impaired,water_impaired
6949461204,Le Sueur,Le Sueur,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,2,4,4,4,3,1,3,2,6,5,3,1,1,1,1,4,1,2,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,0,0,0,0,1,0,0,0,5,4,3,3,3,4,5,5,2,5,3,5,5,4,3,3,3,3,3,3,2,2,3,3,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,4.8,50857,16.3,256,743,417,764,1039,440,579,219755,0.869619533,6745,228,222,95.5,15,5867,8,0,0,23,1
6949458706,Brown,Brown,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,2,2,3,4,3,4,2,1,3,2,3,2,2,1,bean/bean,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,0,0,0,0,0,0,0,1,3,3,3,3,3,4,2,3,3,4,4,4,3,1,3,3,3,3,3,3,3,2,3,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.8,43375,13.9,233,756,417,698,692,425,394,348004,1.37712942,6875,207,197,229.6,18,2004,2,0,0,20,1
6949455558,Faribault,Faribault,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,4,4,4,3,3,3,4,4,4,3,1,4,1,NA,5,NA,NA,1,1,1,3,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,3,4,4,3,2,4,2,4,4,4,4,3,2,2,3,3,3,3,3,3,3,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4,45400,14.55,203,784,417,698,803,433,445,425361,1.683248317,6585,209,219,136.2,11,199,1,0,0,12,1
6949418183,Freeborn,Freeborn,3,4,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,4,2,3,3,4,4,NA,2,1,3,2,4,2,1,1,1,2,3,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,0,0,0,1,0,0,0,0,1,2,4,3,2,4,4,3,3,3,2,4,4,2,2,2,3,3,4,3,3,3,1,3,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3.8,45515,14.59,228,753,417,698,825,424,448,399154,1.579541375,6071,216,217,0,0,2003,1,0,0,1,1
6949416279,Blue Earth,Blue Earth,3,4,3,3,3,3,3,3,4,4,3,4,4,3,3,4,5,4,3,3,3,3,3,3,3,NA,NA,NA,NA,4,2,1,ridge till,2,2,NA,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,0,0,0,1,0,0,0,0,4,4,4,2,2,2,4,4,4,3,3,4,3,3,4,2,2,4,2,2,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,47201,15.13,237,746,417,874,707,474,478,381661,1.510317674,7565,215,232,344.4,32,5253,10,0,0,42,1
6949408889,Lincoln,Lincoln,1,2,2,2,2,1,2,2,2,1,2,1,1,2,1,4,5,5,1,1,1,4,4,5,1,2,3,2,6,5,3,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,0,0,0,1,0,0,0,0,1,3,5,5,3,2,4,4,3,4,4,4,4,4,4,1,1,4,2,2,2,3,2,3,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.5,46497,14.9,210,770,417,698,877,429,474,312894,1.238191322,4481,175,171,149,10,6257,7,32.77,1,18,1
6949405911,Kandiyohi,Kandiyohi,2,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,1,4,3,4,4,2,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,1,1,0,0,0,0,1,0,2,3,3,3,3,3,4,2,3,3,4,4,4,3,2,3,3,3,4,3,1,2,1,3,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,3.5,45104,14.46,237,757,417,709,773,429,437,373099,1.476435931,5854,229,214,38.3,6,9834,16,0,0,22,1
6949403352,Carver,Carver,3,3,3,2,2,2,3,3,3,2,2,2,3,3,1,5,5,4,1,1,1,3,3,5,4,NA,NA,NA,NA,5,NA,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,2,5,5,5,5,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,2,2,3,2,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1,64020,20.52,651,764,486,1113,914,549,858,149898,0.593179808,7866,197,189,89.4,24,5422,22,0,0,46,1
6949399112,Swift,Swift,3,3,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,2,2,2,4,4,4,3,1,4,1,5,5,4,1,1,1,NA,2,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,0,0,2,3,2,3,3,3,4,3,3,3,3,4,NA,3,2,3,3,4,3,3,1,2,3,2,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,4.2,43738,14.02,196,765,417,698,737,428,404,421367,1.667443169,5396,150,174,150.7,13,1837,6,0,0,19,1
6949394536,Freeborn,Freeborn,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,4,3,3,3,3,4,3,3,2,4,4,2,2,1,2,9,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8,45515,14.59,228,753,417,698,825,424,448,399154,1.579541375,6071,216,217,0,0,2003,1,0,0,1,1
6949392066,Le Sueur,Blue Earth,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,3,3,4,3,1,4,1,5,5,2,1,7,1,3,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,0,0,0,1,0,0,0,0,1,3,3,3,3,3,4,3,2,3,3,4,4,4,3,3,3,3,3,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4.8,50857,16.3,256,743,417,764,1039,440,579,219755,0.869619533,6745,215,232,95.5,15,5867,8,0,0,23,1
6949389471,Waseca,Waseca,3,4,3,3,3,2,3,3,3,3,3,3,2,3,2,4,4,4,3,4,4,4,3,4,2,1,3,2,5,4,3,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,1,0,0,0,0,3,4,4,4,4,2,3,3,3,4,4,4,3,2,4,5,5,1,2,5,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,46304,14.84,225,762,417,698,862,427,468,238385,0.943342596,6922,224,216,95,8,284,2,0,0,10,1
6949385903,Freeborn,Freeborn,3,4,3,4,4,4,3,3,3,3,3,3,3,4,4,4,4,5,3,4,3,5,4,4,3,2,3,1,3,4,2,2,1,8,NA,1,1,1,2,1,1,1,2,1,2,1,1,2,2,2,1,2,2,2,1,0,0,0,0,1,0,0,1,3,3,2,2,4,4,3,2,3,3,3,3,3,1,3,3,4,3,3,3,2,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.8,45515,14.59,228,753,417,698,825,424,448,399154,1.579541375,6071,216,217,0,0,2003,1,0,0,1,1
6948985749,Lac Qui Parle,Lac Qui Parle,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,3,4,4,2,3,3,4,4,4,3,1,3,1,6,5,2,1,1,1,3,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,3,3,3,2,3,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.6,44917,14.4,215,787,417,698,759,434,433,431324,1.706845238,4453,167,170,341.6,35,4,1,0,0,36,1
6948796897,Douglas,Pope,1,1,1,3,3,3,3,3,3,3,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,4,4,3,1,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,46153,14.79,220,748,417,764,796,442,459,243018,0.96167641,3410,141,143,4.4,2,10017,13,11.03,1,16,1
6948796210,Traverse,Traverse,2,3,3,5,4,5,4,4,5,5,4,5,3,3,4,4,3,5,5,5,5,5,5,4,4,1,4,2,5,4,2,1,1,2,1,4,1,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,0,0,1,0,1,0,3,4,4,3,4,4,5,3,3,4,3,4,4,3,3,3,3,3,4,4,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3.7,44212,14.17,224,777,417,698,722,431,415,345325,1.36652802,5078,150,170,0,0,0,0,0,0,0,0
6948795512,Stevens,Stevens,4,4,4,4,4,4,5,5,4,4,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,1,3,2,5,5,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,0,1,1,0,1,0,0,0,3,4,2,2,4,4,5,4,2,2,3,4,4,2,3,2,2,5,4,3,1,3,1,3,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,2.8,41053,13.16,184,751,417,698,611,424,336,323999,1.282136283,5718,150,164,21.5,4,1911,4,77.27,2,10,1
6948794673,Hennepin,Hennepin,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,5,5,5,2,3,1,4,4,4,1,1,3,3,7,5,2,1,1,1,3,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,1,5,5,5,5,1,5,3,2,2,2,4,4,3,3,3,3,3,3,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3.1,64137,20.56,707,784,486,1113,840,555,860,46613,0.184458034,18090,131,131,31.3,6,1071,16,0,0,22,1
6948793617,Carver,Cass,3,3,3,4,4,4,2,4,4,4,3,4,3,3,3,5,5,5,3,3,5,5,5,4,3,1,4,3,NA,NA,1,NA,NA,4,NA,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,5,3,2,4,2,5,5,5,2,2,3,5,5,4,5,2,2,4,3,2,3,3,3,3,3,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.1,64020,20.52,651,764,486,1113,914,549,858,149898,0.593179808,7866,35,35,89.4,24,5422,22,0,0,46,1
6948792859,Faribault,Winona,1,1,1,1,3,3,2,2,2,2,2,1,1,1,1,3,4,4,3,3,4,3,3,4,3,1,4,2,4,5,2,NA,1,1,2,1,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,5,4,4,4,3,3,1,3,4,4,4,3,3,1,3,3,3,2,3,2,3,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,45400,14.55,203,784,417,698,803,433,445,425361,1.683248317,6585,195,206,136.2,11,199,1,0,0,12,1
6948790989,Redwood,Redwood,3,4,4,2,3,3,3,3,2,2,2,2,1,3,2,4,5,4,2,3,4,4,4,4,3,1,3,1,3,5,2,1,4,1,2,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0,2,3,4,3,3,4,4,3,2,3,3,4,4,4,1,3,3,3,3,3,1,3,1,3,3,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.9,44509,14.27,199,764,417,698,781,427,423,519546,2.055959362,6552,197,187,254.2,18,54,1,0,0,19,1
6948790357,Le Sueur,Le Sueur,3,3,3,4,4,4,3,3,3,4,3,3,3,3,3,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,4,NA,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,2,2,3,4,4,3,3,3,4,4,4,4,4,3,2,4,3,4,4,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,50857,16.3,256,743,417,764,1039,440,579,219755,0.869619533,6745,228,222,95.5,15,5867,8,0,0,23,1
6948788893,Dakota,Fillmore,3,4,3,4,5,4,4,3,3,4,3,3,3,3,3,4,2,4,5,5,3,5,5,5,4,1,4,4,1,2,2,2,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,0,1,1,1,1,0,1,3,4,3,2,4,4,3,2,2,2,5,4,2,1,3,3,3,3,3,1,3,1,3,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,3.1,64437,20.65,741,756,486,1113,862,546,866,177152,0.701029963,7757,200,191,23.8,1,833,12,0,0,13,1
6948788159,Rice,Goodhue,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,3,3,3,3,3,3,3,3,2,4,1,2,2,2,2,1,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,1,0,1,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,53785,17.24,368,746,417,903,928,482,638,220289,0.87173269,6024,220,250,0,0,600,3,0,0,3,1
6948756355,Faribault,Faribault,4,4,1,1,1,1,1,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,1,4,NA,NA,5,2,1,1,4,3,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,0,0,1,3,3,4,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,4.4,45400,14.55,203,784,417,698,803,433,445,425361,1.683248317,6585,209,219,136.2,11,199,1,0,0,12,1
6948754791,Yellow Medicine,Yellow Medicine,2,2,2,2,2,2,3,3,3,4,2,2,2,2,2,NA,NA,NA,1,4,2,4,4,5,1,1,3,1,5,4,2,2,pasture land,2,1,2,NA,NA,NA,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.6,44597,14.29,190,775,417,698,781,430,425,439237,1.738158743,5444,183,183,303.4,18,977,3,7.81,1,22,1
6948752656,Kandiyohi,Kandiyohi,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,1,3,2,5,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,2,1,1,0,0,0,0,0,0,1,3,3,4,3,4,3,2,3,3,3,4,3,3,3,3,3,4,4,3,2,3,3,3,3,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,3.5,45104,14.46,237,757,417,709,773,429,437,373099,1.476435931,5854,229,214,38.3,6,9834,16,0,0,22,1
6948751048,Redwood,Redwood,3,3,3,3,3,3,1,1,1,3,3,3,2,2,2,4,5,4,4,3,3,4,4,4,4,1,3,2,6,5,4,1,corn/bean minimum till; corn/ no till beans,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,3,3,2,3,3,3,4,4,1,3,3,4,5,4,3,2,2,4,4,3,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9,44509,14.27,199,764,417,698,781,427,423,519546,2.055959362,6552,197,187,254.2,18,54,1,0,0,19,1
6948748993,Swift,Swift,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,4,5,4,2,3,4,4,4,5,3,1,4,4,3,3,2,2,4,4,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,0,0,0,1,0,0,1,0,3,4,5,5,4,2,4,4,4,3,4,4,3,3,3,3,3,3,3,3,2,3,2,3,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.2,43738,14.02,196,765,417,698,737,428,404,421367,1.667443169,5396,150,174,150.7,13,1837,6,0,0,19,1
6948747287,Redwood,Redwood,2,2,1,4,3,2,3,2,2,4,3,2,3,3,2,3,4,4,4,4,4,4,4,4,3,1,4,1,3,4,2,2,1,2,3,3,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,3,4,4,4,5,4,2,4,4,4,5,5,3,4,1,1,3,5,1,2,3,3,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.9,44509,14.27,199,764,417,698,781,427,423,519546,2.055959362,6552,197,187,254.2,18,54,1,0,0,19,1
6948745823,Brown,Brown,4,4,5,5,4,4,4,4,4,4,4,3,3,3,4,4,4,4,3,4,4,4,3,5,3,1,4,1,3,5,2,2,1,4,3,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,0,1,0,0,0,1,2,4,3,5,4,4,4,5,3,3,3,4,4,3,1,3,3,3,3,3,1,2,3,3,3,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.8,43375,13.9,233,756,417,698,692,425,394,348004,1.37712942,6875,207,197,229.6,18,2004,2,0,0,20,1
6948744309,Renville,Renville,4,4,3,3,3,4,3,4,3,4,4,3,3,2,3,4,4,5,5,4,3,5,5,4,4,1,4,1,4,5,2,1,1,1,1,2,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,0,0,1,0,0,0,0,2,3,3,4,3,4,4,3,3,4,3,4,4,4,2,3,3,2,2,2,2,3,3,3,2,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4.7,45944,14.73,224,770,417,698,832,429,459,577851,2.286685247,6966,217,219,243.6,31,0,0,0,0,31,1
6948742656,Kandiyohi,Kandiyohi,3,3,3,2,2,3,5,5,5,4,3,3,5,3,3,3,5,5,1,4,4,4,2,4,3,1,3,1,3,1,2,1,4,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,0,1,1,1,0,1,3,5,5,5,4,5,3,3,3,3,3,4,4,3,1,3,3,3,3,4,1,2,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.5,45104,14.46,237,757,417,709,773,429,437,373099,1.476435931,5854,229,214,38.3,6,9834,16,0,0,22,1
6948731395,McLeod,McLeod,3,3,2,4,4,3,3,3,2,3,3,3,3,3,3,4,3,4,2,3,2,4,4,5,2,1,3,2,3,3,2,1,organic vegetable/ bean/ corn/hemp/ rye,1,3,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,0,0,0,0,0,1,0,0,1,3,5,5,3,2,4,4,1,2,2,5,5,5,2,2,2,4,4,3,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,47920,15.36,256,742,417,704,943,423,508,245921,0.973164229,5987,209,223,18.6,4,0,0,0,0,4,1
6948722483,Brown,Brown,2,2,2,3,3,3,3,3,3,4,4,4,3,2,4,4,4,4,3,4,4,4,4,4,3,1,3,3,5,5,2,1,"corn min till, bean no till",1,3,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,0,0,0,0,0,0,0,2,4,4,4,4,4,2,3,2,4,3,4,4,3,3,3,2,3,3,3,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.8,43375,13.9,233,756,417,698,692,425,394,348004,1.37712942,6875,207,197,229.6,18,2004,2,0,0,20,1
6948718920,Nicollet,Nicollet,2,3,4,2,2,2,2,3,3,2,2,2,3,2,2,NA,NA,NA,4,2,4,4,4,5,4,1,3,1,2,5,2,1,2,1,3,1,NA,NA,NA,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2.7,47338,15.17,241,749,417,874,707,475,482,239897,0.949325917,7567,223,215,182.3,29,0,0,0,0,29,1
6948716744,Le Sueur,Le Sueur,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,4,4,4,1,2,4,3,4,4,3,1,3,3,6,5,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,2,3,4,4,3,3,4,3,4,4,4,3,3,2,3,2,2,3,2,2,3,2,3,3,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.8,50857,16.3,256,743,417,764,1039,440,579,219755,0.869619533,6745,228,222,95.5,15,5867,8,0,0,23,1
6948714093,Renville,Renville,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,4,4,2,4,4,5,3,1,3,3,6,NA,2,1,NA,1,3,1,2,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,3,4,4,3,4,4,5,1,5,2,4,4,3,1,3,3,3,4,3,1,3,1,2,3,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,4.7,45944,14.73,224,770,417,698,832,429,459,577851,2.286685247,6966,217,219,243.6,31,0,0,0,0,31,1
